plot_name	sample_name	colony_points	colony_elevation	ground_elevation	colony_rugosity	overhang_prop	outcrop_prop	environment_rugosity	colony_range	environment_range
SB10	KP0088_AC_SB10	6077	75.7840931	103.6146777	1.930688364	0.049745179	0.618671867	1.722341642	0.11317729	0.2
SB10	KP0089_AC_SB10	6565	33.48690983	19.38054428	1.065076306	0	0.60248649	2.02948394	0.083358004	0.2
SB10	KP0090_AC_SB10	433	44.55590641	40.82932164	1.412873261	0	0.5106755	1.668954995	0.030657233	0.2
SB10	KP0091_HU_SB10	192	28.08295133	126.0120028	1.089367801	0.685857857	0.558838343	1.791717526	0.019180067	0.2
SB10	KP0092_HU_SB10	347	100.806604	106.9761225	1	0.270485326	0.624390044	2.305221634	0.024789292	0.2
SB10	KP0093_HU_SB10	317	55.62111073	49.59722605	1.106232326	0.774155374	0.533213422	2.212620417	0.024560986	0.2
SB10	KP0094_HU_SB10	743	49.62950001	49.7108135	1.108843934	0.201397608	0.49668197	2.025920965	0.038692411	0.2
SB10	KP0095_AC_SB10	417	33.35132527	52.60952135	1.135209315	0.598200463	0.471922424	1.970412086	0.03018057	0.2
SB10	KP0098_AC_SB10	691	37.93025581	14.36079477	1.061083431	0.267332748	0.561475445	2.292084154	0.039705085	0.2
SB10	KP0099_AC_SB10	197	52.64028039	87.66769366	1	0.684974254	0.441000463	1.862232842	0.017943288	0.2
SB10	KP0100_AC_SB10	716	75.42548813	17.15792638	1.350996628	0	0.582390975	2.012971944	0.028064383	0.2
SB10	KP0101_AC_SB10	3307	105.399752	45.02505552	1.076610482	0.086700966	0.708928606	1.698575269	0.083924745	0.2
SB10	KP0102_AC_SB10	16744	116.3576735	30.60406421	1.047775786	0.152691722	0.702020604	2.042396937	0.149905733	0.2
SB10	KP0103_AC_SB10	1453	97.91693794	76.99066805	1	0.252190273	0.624044504	2.298364285	0.047936712	0.2
SB10	KP0104_AC_SB10	1950	113.0476029	25.33439746	2.040034726	0	0.677679258	1.982490432	0.060566152	0.2
SB10	KP0105_AC_SB10	1056	70.84574711	38.72307255	1.362224566	0.021649565	0.739602546	1.872715576	0.038324767	0.2
SB10	KP0107_AC_SB10	4451	52.37194994	66.37776974	1.045332798	0.320136682	0.620078693	1.922205361	0.081643381	0.2
SB10	KP0108_AC_SB10	1793	27.37451895	39.73536596	1.702050937	0.05529645	0.506515574	2.153015762	0.051093048	0.2
SB10	KP0109_LM_SB10	4465	24.47032467	44.47606457	1.093048991	0.846401863	0.444682566	1.844774766	0.087453353	0.2
SB10	KP0112_AC_SB10	1335	34.60935396	7.610868462	1.389211278	0.231356215	0.483421355	1.968727254	0.042757097	0.2
SB10	KP0113_LM_SB10	4555	75.08076693	21.31893191	1	0.092424806	0.595736893	1.814377672	0.085998847	0.2
SB10	KP0116_AC_SB10	3426	122.5753074	16.75192205	2.153160914	0	0.871007677	1.655775468	0.080813459	0.2
SB10	KP0117_AC_SB10	1932	42.68757161	70.56864129	1.011411881	0.312059832	0.508550376	2.279137219	0.054821094	0.2
SB10	KP0119_AC_SB10	7165	8.385341213	32.88543948	1.050925595	0	0.43384751	1.70225811	0.128527709	0.2
SB10	KP0121_AC_SB10	755	113.3703874	23.85731798	1.735580502	0	0.44606109	1.553510619	0.038867015	0.2
SB10	KP0122_AC_SB10	1693	89.08868043	52.21095616	1.660160677	0.230831663	0.477457207	2.13261854	0.050857853	0.2
SB10	KP0123_AC_SB10	11266	44.85881268	8.615592584	1.553656297	0	0.868675991	2.607809255	0.1224403	0.2
SB10	KP0124_AC_SB10	2006	124.7123099	105.8954142	1.466792199	0	0.776063352	1.38686552	0.067441139	0.2
SB10	KP0125_AC_SB10	722	30.67404816	88.36215611	1.129602399	0	0.562560715	1.857166285	0.030057316	0.2
SB10	KP0126_AC_SB10	8517	20.8676138	43.11043296	1.514719223	0	0.540331862	1.856962801	0.150143223	0.2
SB10	KP0127_AC_SB10	6216	4.532750289	13.78135091	1.411848417	0	0.745835413	1.692032009	0.105998217	0.2
SB10	KP0128_LM_SB10	278	42.24930075	59.6927296	1.293281151	0.291638551	0.458824733	1.747062763	0.027374082	0.2
SB10	KP0129_AC_SB10	1823	35.18977138	6.902283343	1.616885057	0	0.706866122	1.647243872	0.047252083	0.2
SB05	KP0130_AC_SB05	661	102.5020433	36.04031071	1.114753312	1.324883166	0.485849784	1.432706052	0.027113179	0.2
SB05	KP0132_HU_SB05	531	60.16918911	53.03121707	1.507002988	0.009085696	0.605774372	2.18728869	0.029241196	0.2
SB05	KP0133_HU_SB05	641	43.75212821	55.47910815	1.2904358	0.264638422	0.488667371	1.883251065	0.029691595	0.2
SB05	KP0134_HU_SB05	165	61.40292281	62.97340409	1.747015729	0.0216256	0.323464489	1.348715895	0.021112689	0.2
SB05	KP0135_HU_SB05	949	56.23350723	37.25052625	1.189458735	0.013239651	0.766158392	1.677426211	0.034287233	0.2
SB05	KP0137_HU_SB05	352	88.36437079	20.17352851	1.167604502	0.439830213	0.408697291	1.464755387	0.022478684	0.2
SB05	KP0138_HU_SB05	58	84.31923984	111.6639075	1	0.0217339	0.406535994	1.719356774	0.009273946	0.2
SB05	KP0140_HU_SB05	304	79.93211193	74.40985581	1	0.100945408	0.284173425	1.305729427	0.016879703	0.2
SQ12	KP0150_AC_SQ12	179	31.86138041	58.64873166	1.415399153	0.045339244	0.687955739	1.85094103	0.013407498	0.2
SQ12	KP0151_AC_SQ12	753	125.5486797	8.685261794	1.896100484	0	0.693658726	2.428519439	0.024795817	0.2
SQ12	KP0152_AC_SQ12	4760	46.98954804	84.13575256	1.737106108	0	0.68724971	1.783080397	0.065616753	0.2
SQ12	KP0153_AC_SQ12	1756	70.5468223	39.77779976	2.162305588	0.013736612	0.577335409	2.073852034	0.038253875	0.2
SQ12	KP0154_AC_SQ12	17410	80.3327129	119.9835973	1.764718062	0	0.569882974	1.914361999	0.115104386	0.2
SQ12	KP0155_AC_SQ12	2839	114.2938894	57.3770916	2.294493161	0	0.541902357	2.035644625	0.054108051	0.2
SQ12	KP0156_AC_SQ12	10552	127.1375458	34.26729704	1.369495753	0.328126984	0.441168166	2.139737365	0.090381795	0.2
SQ12	KP0157_AC_SQ12	1112	118.3802774	13.11175827	1.634084395	0	0.554307965	1.872438739	0.031117247	0.2
SQ12	KP0158_AC_SQ12	3674	79.54697459	32.16274947	1.327863983	0	0.580246678	2.156076753	0.052326374	0.2
SQ12	KP0161_AC_SQ12	171	62.13157497	45.34953321	1.014997114	0.542126986	0.49536533	2.155598652	0.015481909	0.2
SQ12	KP0162_AC_SQ12	3630	103.9899623	47.43988296	1.743226379	0.036867676	0.502921787	1.843405832	0.055063544	0.2
SQ12	KP0164_AC_SQ12	1309	39.15676764	20.3068761	1.238112531	0.553887847	0.494029657	1.526205571	0.038862074	0.2
SQ12	KP0165_AC_SQ12	539	31.87311378	41.48401081	1.148448823	0.14254855	0.523321877	1.501334755	0.028923323	0.2
SQ12	KP0167_AC_SQ12	1174	74.89457807	95.01492187	1	0.00983882	0.526642128	2.002007002	0.037375723	0.2
SQ12	KP0172_AC_SQ12	5611	131.4597229	38.10698308	1.463400768	0.022724835	0.614835206	2.734720622	0.07082238	0.2
SQ12	KP0174_AC_SQ12	852	109.1539965	84.50642857	1.102838088	0.011367355	0.534108816	2.586578491	0.035752221	0.2
SQ12	KP0175_AC_SQ12	1614	98.68924677	52.87276274	1.569019211	0	0.488542548	2.193364118	0.040663719	0.2
SQ12	KP0176_AC_SQ12	75	107.7048069	104.4158844	1.101082013	0.08137279	0.518545046	2.678309571	0.010288037	0.2
SQ12	KP0177_AC_SQ12	1340	104.4909585	99.02337469	1.109797447	0.265253833	0.552017349	2.025501448	0.040706328	0.2
SQ12	KP0178_AC_SQ12	9247	36.00331663	34.73882729	1.08608301	0.313569765	0.522885838	1.669621387	0.1215172	0.2
SQ12	KP0179_AC_SQ12	9678	43.70910483	45.05667114	1.024985676	0.478492958	0.504145973	2.868118404	0.111138107	0.2
SQ12	KP0180_AC_SQ12	7123	39.94097777	51.26265684	1	0.176124209	0.631304879	1.891221459	0.127584074	0.2
SQ12	KP0186_LM_SQ12	45937	80.33793795	36.49148628	1.383656721	0.148218081	0.428273863	1.883954557	0.222417973	0.2
SQ12	KP0187_AC_SQ12	2079	106.1304121	68.3208325	1.659429876	0.015419572	0.602750976	2.393251302	0.046760295	0.2
SQ12	KP0188_AC_SQ12	1522	48.61245252	60.49438791	1	1.042153872	0.510715523	2.346076962	0.046841979	0.2
SQ12	KP0189_AC_SQ12	32075	24.23108409	31.15289196	2.109380647	0	0.823169954	2.140297225	0.123448717	0.2
SQ12	KP0190_AC_SQ12	18161	124.3273525	16.11669279	1.394494572	0	0.539964799	1.659690225	0.132890988	0.2
SQ12	KP0192_AC_SQ12	2808	85.5214818	52.69267172	1.577596034	0.006909342	0.519005773	1.477196966	0.056627882	0.2
SQ12	KP0194_AC_SQ12	7485	81.8258716	64.56912786	1	0.821333718	0.510986521	1.859485687	0.09773634	0.2
SQ12	KP0195_AC_SQ12	1225	28.20042745	80.67079091	1.286850071	0.227443481	0.484954518	1.560546956	0.040182939	0.2
SQ12	KP0196_AC_SQ12	5648	40.76415989	28.60495027	1.361900703	0	0.530669609	2.014134956	0.074640234	0.2
SQ12	KP0198_AC_SQ12	9327	46.57541309	47.78201698	1.156303824	0	0.681116629	2.296362314	0.093595784	0.2
SQ12	KP0199_AC_SQ12	24900	128.681001	44.31811543	1	0.190842195	0.415255042	2.040555853	0.12790651	0.2
SQ12	KP0200_AC_SQ12	8617	124.0267431	102.1143549	1.108099391	0.660332268	0.718632217	2.255448207	0.105822362	0.2
SQ12	KP0201_AC_SQ12	5249	134.6067037	129.9713641	1.12596202	0	0.882062824	2.029791053	0.071485714	0.2
SQ12	KP0202_AC_SQ12	861	115.8876631	44.4954024	1.249360563	0.001213432	0.473027992	1.931136183	0.037793896	0.2
SQ12	KP0203_AC_SQ12	38091	52.08347737	28.10474057	1.466976491	0.311239425	0.489499309	2.107564197	0.152750972	0.2
SQ12	KP0204_AC_SQ12	9196	81.74685399	110.0727613	1.358021243	0.001215929	0.72722586	2.02501867	0.083387047	0.2
SQ12	KP0205_AC_SQ12	9440	32.27534266	43.34294694	1.283792321	0.053154665	0.459174227	2.377290856	0.098878101	0.2
SQ12	KP0206_AC_SQ12	546	33.65562304	47.45076516	1.537927095	0	0.480491004	2.300695907	0.030025339	0.2
SQ12	KP0207_LM_SQ12	7390	35.39084261	56.97251373	1.212361654	0.013546349	0.421236897	1.76058148	0.097934933	0.2
SQ12	KP0208_AC_SQ12	14308	79.04795084	22.47862379	2.524904174	0	0.478238793	2.181175558	0.104262274	0.2
SQ12	KP0209_AC_SQ12	1549	12.03639794	131.5346216	1.083756635	0.560008408	0.416849825	1.999968307	0.036135251	0.2
SQ12	KP0210_AC_SQ12	7782	43.24502698	130.4229282	1.324026851	0.275084915	0.56876331	1.968754492	0.0924261	0.2
SQ12	KP0211_AC_SQ12	596	37.33928772	45.67198955	1.842233575	0	0.66987702	1.950670462	0.027203409	0.2
SQ20	KP0213_AC_SQ20	2079	42.54902101	53.88309197	1.863963459	0.004189249	0.655821287	1.488370976	0.051319981	0.2
SQ20	KP0214_AC_SQ20	926	47.75247415	38.69095457	1.863612551	0	0.651312243	1.977384579	0.042311978	0.2
SQ20	KP0215_AC_SQ20	950	89.10805577	103.7051229	1.219490591	0.72151529	0.615086872	1.97834712	0.034448638	0.2
SQ20	KP0216_AC_SQ20	9093	17.83854941	4.422889836	1.589657269	0	0.806904706	1.726535808	0.087054816	0.2
SQ20	KP0217_AC_SQ20	1072	87.33657631	68.95674641	1.676556357	0.246688572	0.507172035	1.669410094	0.036696859	0.2
SQ20	KP0218_AC_SQ20	13175	36.27871804	42.22395916	1.530866142	0.008572707	0.741368123	1.535114969	0.144077045	0.2
SQ20	KP0219_AC_SQ20	6729	29.69104821	48.05508216	1.396813921	0.004974711	0.48456643	1.664947825	0.077673031	0.2
plot_name	sample_name	colony_points	colony_elevation	ground_elevation	colony_rugosity	overhang_prop	outcrop_prop	environment_rugosity	colony_range	environment_range
SQ20	KP0221_AC_SQ20	712	52.76475738	73.99979847	1.059610439	0.020300408	0.841928719	1.755363762	0.030297233	0.2
SQ20	KP0222_AC_SQ20	437	86.46528711	92.48312673	1.397171103	0	0.612361888	2.645760428	0.023239104	0.2
SQ20	KP0223_AC_SQ20	214	40.77295203	45.95087903	1.435811304	0.93352857	0.441507266	1.450850598	0.015948707	0.2
SQ20	KP0224_AC_SQ20	823	25.77782665	45.21093447	1.091350754	0.022547481	0.600001328	1.332086872	0.042555857	0.2
SQ20	KP0225_AC_SQ20	2436	27.54908871	33.27042355	1	0.002852638	0.537410462	1.227943572	0.080544883	0.2
SQ20	KP0226_AC_SQ20	5130	27.66450535	32.30349696	1.08530402	0.041434013	0.47599786	1.436156165	0.082031336	0.2
plot_name	sample_name	colony_points	colony_elevation	ground_elevation	colony_rugosity	overhang_prop	outcrop_prop	environment_rugosity	colony_range	environment_range
SQ20	KP0228_AC_SQ20	1117	89.45459374	81.68859729	1.212697778	0.006018581	0.483843218	1.706806077	0.037440487	0.2
SQ20	KP0229_AC_SQ20	9152	51.31140561	72.51407644	1.263757081	0.732980607	0.475724779	2.12224255	0.102136012	0.2
plot_name	sample_name	colony_points	colony_elevation	ground_elevation	colony_rugosity	overhang_prop	outcrop_prop	environment_rugosity	colony_range	environment_range
SQ20	KP0231_AC_SQ20	141	86.16542305	80.26453122	1.747676836	0.006453229	0.780470907	2.519556096	0.017375642	0.2
SQ20	KP0232_AC_SQ20	1352	66.31145798	44.12255493	1.109274776	0.078067336	0.783303977	2.406866012	0.037636874	0.2
SQ20	KP0233_AC_SQ20	567	131.9421602	83.86382672	1.163096897	0.489200467	0.510045131	2.614622735	0.028088019	0.2
SQ20	KP0234_LM_SQ20	2397	53.74716999	27.20010907	1.130489266	0.002918384	0.825439278	1.150592099	0.071126695	0.2
SQ20	KP0235_AC_SQ20	2772	109.0621403	39.09673524	1.757759489	0	0.875631748	1.47746737	0.074952985	0.2
SQ20	KP0236_AC_SQ20	2372	64.90229467	50.19988115	1.810345853	0	0.489256778	2.227917186	0.061885318	0.2
SQ20	KP0237_AC_SQ20	1977	57.12066901	62.99926364	1.957714399	0.003831765	0.649496109	1.534051255	0.051645476	0.2
SQ20	KP0238_AC_SQ20	650	54.24876796	42.44728429	1.199269142	0.032470909	0.748855311	1.576552381	0.028568568	0.2
SQ20	KP0239_AC_SQ20	632	24.24325907	39.59487998	1.25447898	0	0.892577002	1.461155426	0.031424313	0.2
SQ20	KP0240_AC_SQ20	561	62.6458076	68.02957765	1.030832764	0.124261359	0.532266088	1.756195504	0.027199013	0.2
SQ20	KP0241_AC_SQ20	3073	130.7690267	86.92329551	1.392948429	0.046746442	0.712806464	1.727742537	0.069191955	0.2
SQ20	KP0242_AC_SQ20	1690	44.189254	36.69683636	1.627295571	0	0.477872947	1.205374641	0.052603107	0.2
SQ20	KP0243_AC_SQ20	895	31.46726714	10.52176014	1	0	0.500772964	1.385955508	0.030418958	0.2
SQ20	KP0248_AC_SQ20	2102	25.46100975	4.194687671	1.517749464	0	0.477807126	1.578347118	0.055294909	0.2
SQ20	KP0249_LM_SQ20	27200	36.01465922	27.37075547	1.178648613	0.008438227	0.525577789	1.613825932	0.171075894	0.2
SQ20	KP0250_AC_SQ20	1654	93.92354679	89.79004375	1.815447337	0.008191917	0.780181166	2.005200491	0.053024383	0.2
SQ20	KP0251_AC_SQ20	1227	59.50902245	90.92160974	1.376501023	0	0.640815759	1.793913918	0.046835802	0.2
SQ20	KP0252_LM_SQ20	15621	131.9157196	38.7995718	1.365302639	0.40699886	0.455196316	2.046144935	0.139424517	0.2
SQ20	KP0253_LM_SQ20	6836	20.45896321	17.53927056	1.084101938	0.034713694	0.542357444	1.744047877	0.093881131	0.2
SQ20	KP0254_LM_SQ20	7554	32.43163163	65.98155017	1.306768599	0.023479765	0.511303771	1.619903438	0.092068825	0.2
SQ20	KP0255_AC_SQ20	2212	62.79805635	48.45575715	2.031924954	0	0.505513499	1.995987781	0.052511035	0.2
SQ20	KP0256_AC_SQ20	4268	128.7710885	99.92772623	1.810900433	0	0.558417278	1.6493554	0.071983754	0.2
SQ20	KP0257_AC_SQ20	586	44.14517606	78.29797755	1.631355129	0.076545592	0.558695659	1.773625821	0.032550678	0.2
SQ20	KP0258_AC_SQ20	5001	121.7679257	34.27745007	2.052362617	0.067747184	0.545756866	1.9733147	0.063356146	0.2
SQ20	KP0259_AC_SQ20	23895	36.23447266	54.66259742	1.147876027	0	0.723811976	1.767398466	0.164882198	0.2
SQ20	KP0260_AC_SQ20	211	42.16912511	39.68690261	1.016816216	0	0.491033564	1.940397582	0.016222696	0.2
SQ20	KP0261_AC_SQ20	526	110.6877073	39.72306498	1.552924264	0.015071304	0.502126681	1.876107086	0.024136755	0.2
SQ20	KP0262_AC_SQ20	3755	123.2847965	56.56866378	1.621505479	0.169502445	0.505963482	1.791236754	0.055526074	0.2
SQ20	KP0263_AC_SQ20	104	9.638210554	65.29994467	1.743139092	0.488642573	0.538228075	1.797194557	0.012536822	0.2
SQ20	KP0265_AC_SQ20	1597	72.78760654	46.4584379	1.634432406	0	0.557199336	2.142005503	0.038871696	0.2
SQ20	KP0266_AC_SQ20	595	43.38663781	67.72185409	1.668184353	0	0.854490921	1.807098893	0.025985254	0.2
SQ20	KP0267_AC_SQ20	197	76.56639567	43.22453156	1.794780895	0.355488612	0.73504875	2.036022957	0.016852031	0.2
SQ20	KP0269_AC_SQ20	184	21.90594753	89.8994832	1.540551378	0	0.733778505	1.965460155	0.015362165	0.2
SQ20	KP0270_AC_SQ20	36	17.98708706	73.35216979	1.770639459	0.002540618	0.657625559	2.067602766	0.005801393	0.2
SQ20	KP0272_AC_SQ20	2084	39.21248011	71.26499512	1.183145245	0.222017732	0.663209955	1.758171843	0.047631623	0.2
SQ20	KP0273_AC_SQ20	3830	89.09758231	69.50734013	1.679578358	0	0.807974505	1.855982961	0.05719406	0.2
SQ20	KP0274_AC_SQ20	817	22.50859921	81.7493894	1.207380514	0.170257797	0.651866736	2.471655696	0.035559744	0.2
SQ20	KP0275_AC_SQ20	2509	78.95383213	17.35661152	1.721560875	0	0.816496281	2.236653621	0.043248569	0.2
SQ20	KP0276_AC_SQ20	2187	90.35430998	81.22735622	1.654129406	0	0.84341318	1.955978272	0.046161105	0.2
SQ20	KP0277_AC_SQ20	2673	99.16458748	35.78612487	1.727467263	0	0.692716954	2.43085398	0.043487847	0.2
SQ20	KP0278_AC_SQ20	1821	45.5326494	58.70474253	1.541455088	0.12169504	0.6282826	2.356093142	0.042988216	0.2
SQ20	KP0279_AC_SQ20	10205	81.62035183	47.56266957	1.85593583	0	0.77024167	1.920590746	0.114297711	0.2
SQ20	KP0280_AC_SQ20	2352	102.7833557	43.80098079	1.796548438	0	0.599929578	1.848016499	0.048432598	0.2
SQ20	KP0281_AC_SQ20	275	115.393349	97.83023735	1.643211637	0.003633015	0.589482315	1.836154363	0.016696424	0.2
plot_name	sample_name	colony_points	colony_elevation	ground_elevation	colony_rugosity	overhang_prop	outcrop_prop	environment_rugosity	colony_range	environment_range
SQ20	KP0285_LM_SQ20	8783	15.3819078	33.45580831	1	0.394494493	0.357735037	1.491050434	0.106943019	0.2
SQ20	KP0286_AC_SQ20	6951	130.010156	68.54341123	2.162304037	0	0.77839111	1.844379356	0.076376654	0.2
WP20	KP0287_LM_WP20	8401	113.9957585	115.1865477	1	0.315723292	0.362270104	1.513067388	0.16147726	0.2
WP20	KP0288_LM_WP20	17957	45.43022274	123.4584207	1.559517199	0.029966034	0.472481309	1.551355568	0.192994663	0.2
WP20	KP0289_AC_WP20	3127	25.36264909	34.26167807	1.524463086	0.000716807	0.585140292	1.416338798	0.085249126	0.2
WP20	KP0290_LM_WP20	4280	23.77322908	17.46407203	1.177427844	0	0.52703697	1.730309893	0.101559936	0.2
WP20	KP0291_AC_WP20	536	76.86904105	120.7003264	1.182402747	0.931003699	0.511860235	2.163670774	0.036430248	0.2
WP20	KP0292_AC_WP20	1009	85.04770185	90.16738646	2.06464645	0	0.869215708	2.224602724	0.042026475	0.2
WP20	KP0293_LM_WP20	25132	123.9415602	128.4576449	1.142242325	0.01174564	0.474773181	1.559402607	0.201365218	0.2
WP20	KP0294_AC_WP20	1847	78.12214438	104.0200034	1.019324012	0.64231687	0.488667845	1.884478233	0.072092662	0.2
WP20	KP0295_AC_WP20	12044	40.45884836	20.24407256	1.352946356	0.01947226	0.664371385	2.224635005	0.139251631	0.2
WP20	KP0296_AC_WP20	428	38.27836358	117.2738395	1.686909002	0	0.599337304	1.762244957	0.027384867	0.2
WP20	KP0297_AC_WP20	404	60.11497445	68.24968412	1.345738642	0.002815094	0.535854615	2.224419944	0.034853831	0.2
WP20	KP0298_AC_WP20	1030	29.50642513	61.6738683	1	0.227158071	0.466608201	2.503790445	0.054389468	0.2
WP20	KP0299_AC_WP20	904	65.31810513	71.87769702	1.394525886	0	0.548875985	1.984065842	0.039084596	0.2
WP20	KP0300_AC_WP20	1253	93.44865444	99.27381492	1.234479215	0.270527815	0.600835531	2.216966053	0.040144848	0.2
WP20	KP0301_AC_WP20	407	64.93926148	13.33785222	1.510059051	0	0.619498263	2.423189185	0.034438942	0.2
WP20	KP0302_AC_WP20	373	40.89494016	6.013933564	1.102958131	0.325749455	0.468929461	2.583328318	0.027537488	0.2
WP20	KP0303_AC_WP20	1886	78.63252927	90.04667928	2.062555853	0	0.650981283	2.811071158	0.057614196	0.2
WP20	KP0304_AC_WP20	10533	92.09915866	93.13399433	1	0	0.540206957	2.61496488	0.117157139	0.2
WP20	KP0305_AC_WP20	3806	88.86843711	100.785223	1.505154661	0	0.812858649	2.071244273	0.090841802	0.2
WP20	KP0306_LM_WP20	2936	27.82903923	38.81264966	1.062441121	1.38E-05	0.668895903	1.330017804	0.092564074	0.2
WP20	KP0309_AC_WP20	2041	84.72201427	95.22749545	1.096549936	0.239727205	0.527159738	2.334495204	0.074352446	0.2
WP20	KP0310_AC_WP20	10786	70.25046007	62.49906446	1.481218007	0	0.798408526	2.766156876	0.145466262	0.2
WP20	KP0311_AC_WP20	503	42.40711526	11.24780112	1.229892445	0	0.674998508	2.217973407	0.036375614	0.2
WP20	KP0312_AC_WP20	358	104.9999015	92.55933108	1.766715297	0	0.702727178	2.365118253	0.032476206	0.2
WP20	KP0313_AC_WP20	1514	93.6893136	103.961449	1	0	0.681231028	2.171828189	0.060391521	0.2
WP20	KP0315_AC_WP20	1466	68.78752284	83.31101727	1.788773963	0	0.602798847	2.009271745	0.048023661	0.2
WP20	KP0316_AC_WP20	110	74.09038637	44.38480398	1.232037367	0	0.624673066	2.121695032	0.016541622	0.2
WP20	KP0317_AC_WP20	268	109.3209006	88.81496083	1.595302858	0.020952016	0.520400822	2.249186811	0.028740081	0.2
WP20	KP0318_LM_WP20	660	49.44647543	41.93269864	1.20466765	0.005400703	0.60772338	1.457121803	0.040168077	0.2
WP20	KP0319_LM_WP20	3416	49.07625727	37.85199303	1	0.617695614	0.258357322	1.510994943	0.082207723	0.2
WP20	KP0320_LM_WP20	7581	21.38534728	30.68727301	1	0.834909396	0.162075859	1.227591329	0.14591122	0.2
WP20	KP0321_LM_WP20	937	53.54387202	49.31210516	1.085030353	0.073230027	0.547532291	1.598437822	0.048951779	0.2
WP20	KP0322_LM_WP20	40635	28.52261201	45.28719028	1.155795559	0.192173791	0.472396999	1.522716472	0.301774182	0.2
plot_name	sample_name	colony_points	colony_elevation	ground_elevation	colony_rugosity	overhang_prop	outcrop_prop	environment_rugosity	colony_range	environment_range
plot_name	sample_name	colony_points	colony_elevation	ground_elevation	colony_rugosity	overhang_prop	outcrop_prop	environment_rugosity	colony_range	environment_range
WP20	KP0325_AC_WP20	1525	54.40606384	58.75165342	1.172990724	0.007271995	0.593737429	2.367174733	0.047099768	0.2
